symbol,xbrl,xbrl_cik,edgar_cik,snp500_cik,xbrl_name,edgar_name,snp500_name,nasdaq100_name,dj_name,snp400_name,DJ,NASDAQ100,SNP500,SNP400,sic,fye,period,filed,nciks,aciks,entityid,marketoperator,markettier,primaryexchange,siccode,sicdescription
SPG,True,1063761.0,1063761.0,1063761.0,SIMON PROPERTY GROUP INC /DE/,SIMON PROPERTY GROUP INC /DE/,Simon Property Group Inc,,,,,,True,,6798,1231,20170630,20170804,2,1022344,54360.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
BRKS,True,933974.0,933974.0,,BROOKS AUTOMATION INC,BROOKS AUTOMATION INC,,,,,,,,,3559,0930,20170630,20170804,1,,7353.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Special Industry Machinery, Not Elsewhere Classified"
WLDN,True,1370450.0,1370450.0,,"WILLDAN GROUP, INC.","WILLDAN GROUP, INC.",,,,,,,,,8711,1231,20170630,20170804,1,,717861.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Services-Engineering Services
SSB,True,764038.0,764038.0,,SOUTH STATE CORP,SOUTH STATE CORP,,,,,,,,,6022,1231,20170630,20170804,1,,4024.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
CCC,True,812701.0,812701.0,,CALGON CARBON CORP,CALGON CARBON CORP,,,,,,,,,2810,1231,20170630,20170804,1,,4085.0,NYSE,NYSE,NYSE,,Industrial Inorganic Chemicals
RMAX,True,1581091.0,1581091.0,,"RE/MAX HOLDINGS, INC.","RE/MAX HOLDINGS, INC.",,,,,,,,,6531,1231,20170630,20170804,1,,913756.0,NYSE,NYSE,NYSE,,Real Estate Agents and Managers (For Others)
ACLS,True,1113232.0,1113232.0,,AXCELIS TECHNOLOGIES INC,AXCELIS TECHNOLOGIES INC,,,,,,,,,3559,1231,20170630,20170804,1,,75852.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Special Industry Machinery, Not Elsewhere Classified"
CTRL,True,1259515.0,1259515.0,,CONTROL4 CORP,CONTROL4 CORP,,,,,,,,,3670,1231,20170630,20170804,1,,425045.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Electronic Components And Accessories
WDR,True,1052100.0,1052100.0,,WADDELL & REED FINANCIAL INC,WADDELL & REED FINANCIAL INC,,,,,,,,,6211,1231,20170630,20170804,1,,1370.0,NYSE,NYSE,NYSE,,"Security Brokers, Dealers and Flotation Companies"
PFIS,True,1056943.0,1056943.0,,PEOPLES FINANCIAL SERVICES CORP.,PEOPLES FINANCIAL SERVICES CORP.,,,,,,,,,6021,1231,20170630,20170804,1,,49458.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,National Commercial Banks
STOR,True,1538990.0,1538990.0,,STORE CAPITAL CORP,STORE CAPITAL CORP,,,,,,,,,6798,1231,20170630,20170804,1,,872181.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
PENN,True,921738.0,921738.0,,PENN NATIONAL GAMING INC,PENN NATIONAL GAMING INC,,,,,,,,,7011,1231,20170630,20170804,1,,2649.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Hotels and Motels
HP,True,46765.0,46765.0,46765.0,"HELMERICH & PAYNE, INC.","HELMERICH & PAYNE, INC.",Helmerich & Payne,,,,,,True,,1381,0930,20170630,20170804,1,,2230.0,NYSE,NYSE,NYSE,,Drilling Oil and Gas Wells
ARLP,True,1086600.0,1086600.0,,ALLIANCE RESOURCE PARTNERS LP,ALLIANCE RESOURCE PARTNERS LP,,,,,,,,,1221,1231,20170630,20170804,1,,9984.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Bituminous Coal and Lignite Surface Mining
CNSL,True,1304421.0,1304421.0,,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.","CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",,,,,,,,,4813,1231,20170630,20170804,1,,653320.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Telephone Communications (No Radiotelephone)
AHGP,True,1344980.0,1344980.0,,"ALLIANCE HOLDINGS GP, L.P.","ALLIANCE HOLDINGS GP, L.P.",,,,,,,,,1221,1231,20170630,20170804,1,,691539.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Bituminous Coal and Lignite Surface Mining
TXRH,True,1289460.0,1289460.0,,"TEXAS ROADHOUSE, INC.","TEXAS ROADHOUSE, INC.",,,,Texas Roadhouse,,,,True,5812,1231,20170630,20170804,1,,634451.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Retail-Eating Places
ANH,True,1047884.0,1047884.0,,ANWORTH MORTGAGE ASSET CORP,ANWORTH MORTGAGE ASSET CORP,,,,,,,,,6798,1231,20170630,20170804,1,,590.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
TR,True,98677.0,98677.0,,TOOTSIE ROLL INDUSTRIES INC,TOOTSIE ROLL INDUSTRIES INC,,,,Tootsie Roll Industries Inc,,,,True,2060,1231,20170630,20170804,1,,10664.0,NYSE,NYSE,NYSE,,Sugar And Confectionery Products
SKYW,True,793733.0,793733.0,,SKYWEST INC,SKYWEST INC,,,,,,,,,4512,1231,20170630,20170804,1,,277.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Air Transportation, Scheduled"
SAFT,True,1172052.0,1172052.0,,SAFETY INSURANCE GROUP INC,SAFETY INSURANCE GROUP INC,,,,,,,,,6331,1231,20170630,20170804,1,,108380.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Fire, Marine and Casualty Insurance"
GSIT,True,1126741.0,1126741.0,,GSI TECHNOLOGY INC,GSI TECHNOLOGY INC,,,,,,,,,3674,0331,20170630,20170804,1,,631002.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Semiconductors and Related Devices
GHDX,True,1131324.0,1131324.0,,GENOMIC HEALTH INC,GENOMIC HEALTH INC,,,,,,,,,8071,1231,20170630,20170804,1,,105082.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Medical Laboratories
AXTI,True,1051627.0,1051627.0,,AXT INC,AXT INC,,,,,,,,,3674,1231,20170630,20170804,1,,8428.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Semiconductors and Related Devices
IMGN,True,855654.0,855654.0,,IMMUNOGEN INC,IMMUNOGEN INC,,,,,,,,,2834,1231,20170630,20170804,1,,7817.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
USAC,True,1522727.0,1522727.0,,"USA COMPRESSION PARTNERS, LP","USA COMPRESSION PARTNERS, LP",,,,,,,,,4922,1231,20170630,20170804,1,,857263.0,NYSE,NYSE,NYSE,,Natural Gas Transmission
GSHT,True,1682745.0,1682745.0,,"GORES HOLDINGS II, INC.","GORES HOLDINGS II, INC.",,,,,,,,,6770,1231,20170630,20170804,1,,1010122.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Blank Checks
DWSN,True,799165.0,799165.0,,DAWSON GEOPHYSICAL CO,DAWSON GEOPHYSICAL CO,,,,,,,,,1382,1231,20170630,20170804,1,,4125.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Oil and Gas Field Exploration Services
CNXN,True,1050377.0,1050377.0,,PC CONNECTION INC,PC CONNECTION INC,,,,,,,,,5961,1231,20170630,20170804,1,,3148.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Retail-Catalog and Mail-Order Houses
NBHC,True,1475841.0,1475841.0,,NATIONAL BANK HOLDINGS CORP,NATIONAL BANK HOLDINGS CORP,,,,,,,,,6021,1231,20170630,20170804,1,,815033.0,NYSE,NYSE,NYSE,,National Commercial Banks
SUM,True,1621563.0,1621563.0,,"SUMMIT MATERIALS, INC.","SUMMIT MATERIALS, INC.",,,,,,,,,1400,1231,20170630,20170804,2,1571371,952736.0,NYSE,NYSE,NYSE,,Mining and Quarrying Of Nonmetallic Minerals (No Fuels)
JONE,True,1573166.0,1573166.0,,"JONES ENERGY, INC.","JONES ENERGY, INC.",,,,,,,,,1311,1231,20170630,20170807,1,,907504.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
SBBP,True,1634432.0,1634432.0,,STRONGBRIDGE BIOPHARMA PLC,STRONGBRIDGE BIOPHARMA PLC,,,,,,,,,2834,1231,20170630,20170807,1,,958849.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
KOS,True,1509991.0,1509991.0,,KOSMOS ENERGY LTD.,KOSMOS ENERGY LTD.,,,,,,,,,1311,1231,20170630,20170807,1,,845631.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
WTS,True,795403.0,795403.0,,WATTS WATER TECHNOLOGIES INC,WATTS WATER TECHNOLOGIES INC,,,,,,,,,3490,1231,20170630,20170807,1,,7435.0,NYSE,NYSE,NYSE,,Miscellaneous Fabricated Metal Products
IBOC,True,315709.0,315709.0,,INTERNATIONAL BANCSHARES CORP,INTERNATIONAL BANCSHARES CORP,,,,Intl Bancshares Corp,,,,True,6022,1231,20170630,20170807,1,,11514.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
ITG,True,920424.0,920424.0,,"INVESTMENT TECHNOLOGY GROUP, INC.","INVESTMENT TECHNOLOGY GROUP, INC.",,,,,,,,,6211,1231,20170630,20170807,1,,4840.0,NYSE,NYSE,NYSE,,"Security Brokers, Dealers and Flotation Companies"
HHC,True,1498828.0,1498828.0,,HOWARD HUGHES CORP,HOWARD HUGHES CORP,,,,,,,,,6798,1231,20170630,20170807,1,,835738.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
TCMD,True,1027838.0,1027838.0,,TACTILE SYSTEMS TECHNOLOGY INC,TACTILE SYSTEMS TECHNOLOGY INC,,,,,,,,,3841,1231,20170630,20170807,1,,111659.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Surgical and Medical Instruments and Apparatus
DEPO,True,1005201.0,1005201.0,,DEPOMED INC,DEPOMED INC,,,,,,,,,2834,1231,20170630,20170807,1,,2551.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
GNRT,True,1443799.0,1443799.0,,"GENER8 MARITIME, INC.","GENER8 MARITIME, INC.",,,,,,,,,4412,1231,20170630,20170807,1,,786764.0,NYSE,NYSE,NYSE,,Deep Sea Foreign Transportation of Freight
GKOS,True,1192448.0,1192448.0,,GLAUKOS CORP,GLAUKOS CORP,,,,,,,,,3841,1231,20170630,20170807,1,,380463.0,NYSE,NYSE,NYSE,,Surgical and Medical Instruments and Apparatus
IDRA,True,861838.0,861838.0,,"IDERA PHARMACEUTICALS, INC.","IDERA PHARMACEUTICALS, INC.",,,,,,,,,2836,1231,20170630,20170807,1,,10546.0,NASDAQ,NASDAQ Capital Market,Nasdaq Global Market,,"Biological Products, (No Diagnostic Substances)"
III,True,1371489.0,1371489.0,,INFORMATION SERVICES GROUP INC.,INFORMATION SERVICES GROUP INC.,,,,,,,,,8742,1231,20170630,20170807,1,,718115.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Services-Management Consulting Services
BGS,True,1278027.0,1278027.0,,"B&G FOODS, INC.","B&G FOODS, INC.",,,,,,,,,2000,1231,20170630,20170807,1,,620569.0,NYSE,NYSE,NYSE,,Food and kindred products
GLUU,True,1366246.0,1366246.0,,GLU MOBILE INC,GLU MOBILE INC,,,,,,,,,7371,1231,20170630,20170807,1,,712480.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Computer Programming Services
TSS,True,721683.0,721683.0,721683.0,TOTAL SYSTEM SERVICES INC,TOTAL SYSTEM SERVICES INC,Total System Services,,,,,,True,,7389,1231,20170630,20170807,1,,6075.0,NYSE,NYSE,NYSE,,"Services-Business Services, Not Elsewhere Classified"
TTEC,True,1013880.0,1013880.0,,TELETECH HOLDINGS INC,TELETECH HOLDINGS INC,,,,,,,,,7363,1231,20170630,20170807,1,,6359.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Help Supply Services
WSTG,True,945983.0,945983.0,,"WAYSIDE TECHNOLOGY GROUP, INC.","WAYSIDE TECHNOLOGY GROUP, INC.",,,,,,,,,5045,1231,20170630,20170807,1,,8188.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Wholesale-Computers and Peripheral Equipment and Software
XNCR,True,1326732.0,1326732.0,,XENCOR INC,XENCOR INC,,,,,,,,,2834,1231,20170630,20170807,1,,673726.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Pharmaceutical Preparations
AUMN,True,1011509.0,1011509.0,,GOLDEN MINERALS CO,GOLDEN MINERALS CO,,,,,,,,,1040,1231,20170630,20170808,1,,2567.0,NYSE,NYSE MKT,NYSE MKT,,Gold And Silver Ores
PFSI,True,1568669.0,1568669.0,,"PENNYMAC FINANCIAL SERVICES, INC.","PENNYMAC FINANCIAL SERVICES, INC.",,,,,,,,,6162,1231,20170630,20170808,1,,899063.0,NYSE,NYSE,NYSE,,Mortgage Bankers and Loan Correspondents
PRIM,True,1361538.0,1361538.0,,PRIMORIS SERVICES CORP,PRIMORIS SERVICES CORP,,,,,,,,,1623,1231,20170630,20170808,1,,710750.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Water, Sewer, Pipeline, and Communications and Power Line Constr"
HCOM,True,1487986.0,1487986.0,,"HAWAIIAN TELCOM HOLDCO, INC.","HAWAIIAN TELCOM HOLDCO, INC.",,,,,,,,,4899,1231,20170630,20170808,1,,825411.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Communications Services, Not Elsewhere Classified"
CVS,True,64803.0,64803.0,64803.0,CVS HEALTH CORP,CVS HEALTH CORP,CVS Health,,,,,,True,,5912,1231,20170630,20170808,1,,559.0,NYSE,NYSE,NYSE,,Retail-Drug Stores and Proprietary Stores
QURE,True,1590560.0,1590560.0,,UNIQURE N.V.,UNIQURE N.V.,,,,,,,,,2834,1231,20170630,20170808,1,,923467.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
VYGR,True,1640266.0,1640266.0,,"VOYAGER THERAPEUTICS, INC.","VOYAGER THERAPEUTICS, INC.",,,,,,,,,2836,1231,20170630,20170808,1,,963623.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Biological Products, (No Diagnostic Substances)"
ACRS,True,1557746.0,1557746.0,,"ACLARIS THERAPEUTICS, INC.","ACLARIS THERAPEUTICS, INC.",,,,,,,,,2834,1231,20170630,20170808,1,,889155.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
TRHC,True,1651561.0,1651561.0,,"TABULA RASA HEALTHCARE, INC.","TABULA RASA HEALTHCARE, INC.",,,,,,,,,7389,1231,20170630,20170808,1,,983094.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,"Services-Business Services, Not Elsewhere Classified"
TLP,True,1319229.0,1319229.0,,TRANSMONTAIGNE PARTNERS L.P.,TRANSMONTAIGNE PARTNERS L.P.,,,,,,,,,4610,1231,20170630,20170808,1,,666881.0,NYSE,NYSE,NYSE,,Pipe Lines (No Natural Gas)
PRAH,True,1613859.0,1613859.0,,"PRA HEALTH SCIENCES, INC.","PRA HEALTH SCIENCES, INC.",,,,,,,,,8731,1231,20170630,20170808,1,,944073.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Commercial Physical and Biological Research
ARCB,True,894405.0,894405.0,,ARCBEST CORP /DE/,ARCBEST CORP /DE/,,,,,,,,,4213,1231,20170630,20170808,1,,10150.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Trucking (No Local)
TBNK,True,1447051.0,1447051.0,,TERRITORIAL BANCORP INC.,TERRITORIAL BANCORP INC.,,,,,,,,,6035,1231,20170630,20170808,1,,792225.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Savings Institution, Federally Chartered"
MSFG,True,720002.0,720002.0,,MAINSOURCE FINANCIAL GROUP,MAINSOURCE FINANCIAL GROUP,,,,,,,,,6022,1231,20170630,20170808,1,,4705.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
MCRI,True,907242.0,907242.0,,MONARCH CASINO & RESORT INC,MONARCH CASINO & RESORT INC,,,,,,,,,7011,1231,20170630,20170808,1,,1241.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Hotels and Motels
SNC,True,1610793.0,1610793.0,,"STATE NATIONAL COMPANIES, INC.","STATE NATIONAL COMPANIES, INC.",,,,,,,,,6331,1231,20170630,20170808,1,,938262.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Fire, Marine and Casualty Insurance"
RSLS,True,1371217.0,1371217.0,,ENTEROMEDICS INC,RESHAPE LIFESCIENCES INC.,,,,,,,,,3845,1231,20170630,20170808,1,,717005.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Electromedical and Electrotherapeutic Apparatus
BLD,True,1633931.0,1633931.0,,TOPBUILD CORP,TOPBUILD CORP,,,,,,,,,1700,1231,20170630,20170808,1,,959450.0,NYSE,NYSE,NYSE,,Construction-Special Trade Contractors
NVIV,True,1292519.0,1292519.0,,INVIVO THERAPEUTICS HOLDINGS CORP.,INVIVO THERAPEUTICS HOLDINGS CORP.,,,,,,,,,3841,1231,20170630,20170808,1,,638386.0,NASDAQ,NASDAQ Global Market,Nasdaq Capital Market,,Surgical and Medical Instruments and Apparatus
EVRI,True,1318568.0,1318568.0,,EVERI HOLDINGS INC.,EVERI HOLDINGS INC.,,,,,,,,,6199,1231,20170630,20170808,1,,668223.0,NYSE,NYSE,NYSE,,Finance Services
VSTM,True,1526119.0,1526119.0,,"VERASTEM, INC.","VERASTEM, INC.",,,,,,,,,2834,1231,20170630,20170808,1,,860700.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Pharmaceutical Preparations
OCUL,True,1393434.0,1393434.0,,"OCULAR THERAPEUTIX, INC","OCULAR THERAPEUTIX, INC",,,,,,,,,2834,1231,20170630,20170808,1,,738056.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Pharmaceutical Preparations
AAOI,True,1158114.0,1158114.0,,"APPLIED OPTOELECTRONICS, INC.","APPLIED OPTOELECTRONICS, INC.",,,,,,,,,3674,1231,20170630,20170808,1,,134164.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Semiconductors and Related Devices
PLOW,True,1287213.0,1287213.0,,"DOUGLAS DYNAMICS, INC","DOUGLAS DYNAMICS, INC",,,,,,,,,3531,1231,20170630,20170808,1,,631367.0,NYSE,NYSE,NYSE,,Construction Machinery and Equipment
QVCA,True,1355096.0,1355096.0,,LIBERTY INTERACTIVE CORP,LIBERTY INTERACTIVE CORP,, Liberty Interactive Corporation,,,,True,,,5961,1231,20170630,20170808,1,,702392.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Retail-Catalog and Mail-Order Houses
PLUG,True,1093691.0,1093691.0,,PLUG POWER INC,PLUG POWER INC,,,,,,,,,3620,1231,20170630,20170808,1,,11641.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Electrical Industrial Apparatus
ATNI,True,879585.0,879585.0,,"ATN INTERNATIONAL, INC.","ATN INTERNATIONAL, INC.",,,,,,,,,4813,1231,20170630,20170808,1,,11153.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Telephone Communications (No Radiotelephone)
TSRO,True,1491576.0,1491576.0,,"TESARO, INC.","TESARO, INC.",,,,,,,,,2834,1231,20170630,20170808,1,,828993.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
LTRPA,True,1606745.0,1606745.0,,"LIBERTY TRIPADVISOR HOLDINGS, INC.","LIBERTY TRIPADVISOR HOLDINGS, INC.",,,,,,,,,7374,1231,20170630,20170808,1,,934059.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Computer Processing and Data Preparation
LRN,True,1157408.0,1157408.0,,K12 INC,K12 INC,,,,,,,,,8200,0630,20170630,20170809,1,,374098.0,NYSE,NYSE,NYSE,,Services-Educational Services
AFAM,True,799231.0,799231.0,,ALMOST FAMILY INC,ALMOST FAMILY INC,,,,,,,,,8300,1231,20170630,20170809,1,,4376.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Social Services
NPTN,True,1227025.0,1227025.0,,NEOPHOTONICS CORP,NEOPHOTONICS CORP,,,,,,,,,3674,1231,20170630,20170809,1,,403164.0,NYSE,NYSE,NYSE,,Semiconductors and Related Devices
SN,True,1528837.0,1528837.0,,SANCHEZ ENERGY CORP,SANCHEZ ENERGY CORP,,,,,,,,,1311,1231,20170630,20170809,1,,862977.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
NTRA,True,1604821.0,1604821.0,,"NATERA, INC.","NATERA, INC.",,,,,,,,,8071,1231,20170630,20170809,1,,966846.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Medical Laboratories
STWD,True,1465128.0,1465128.0,,"STARWOOD PROPERTY TRUST, INC.","STARWOOD PROPERTY TRUST, INC.",,,,,,,,,6798,1231,20170630,20170809,1,,806124.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
RBCAA,True,921557.0,921557.0,,REPUBLIC BANCORP INC /KY/,REPUBLIC BANCORP INC /KY/,,,,,,,,,6022,1231,20170630,20170809,1,,9681.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
GNBC,True,1606363.0,1606363.0,,"GREEN BANCORP, INC.","GREEN BANCORP, INC.",,,,,,,,,6021,1231,20170630,20170809,1,,937787.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,National Commercial Banks
ECYT,True,1235007.0,1235007.0,,ENDOCYTE INC,ENDOCYTE INC,,,,,,,,,2834,1231,20170630,20170809,1,,407783.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
XEC,True,1168054.0,1168054.0,1168054.0,CIMAREX ENERGY CO,CIMAREX ENERGY CO,Cimarex Energy,,,,,,True,,1311,1231,20170630,20170809,1,,99453.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
GEN,True,1351051.0,1351051.0,,"GENESIS HEALTHCARE, INC.","GENESIS HEALTHCARE, INC.",,,,,,,,,8051,1231,20170630,20170809,1,,697233.0,NYSE,NYSE,NYSE,,Services-Skilled Nursing Care Facilities
GLP,True,1323468.0,1323468.0,,GLOBAL PARTNERS LP,GLOBAL PARTNERS LP,,,,,,,,,5171,1231,20170630,20170809,1,,673344.0,NYSE,NYSE,NYSE,,Wholesale-Petroleum Bulk Stations and Terminals
CTO,True,23795.0,23795.0,,CONSOLIDATED TOMOKA LAND CO,CONSOLIDATED TOMOKA LAND CO,,,,,,,,,6500,1231,20170630,20170809,1,,11723.0,NYSE,NYSE MKT,NYSE MKT,,Real estate
MSBI,True,1466026.0,1466026.0,,"MIDLAND STATES BANCORP, INC.","MIDLAND STATES BANCORP, INC.",,,,,,,,,6022,1231,20170630,20170809,1,,806625.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
ENV,True,1337619.0,1337619.0,,"ENVESTNET, INC.","ENVESTNET, INC.",,,,,,,,,7389,1231,20170630,20170809,1,,684332.0,NYSE,NYSE,NYSE,,"Services-Business Services, Not Elsewhere Classified"
SYRS,True,1556263.0,1556263.0,,"SYROS PHARMACEUTICALS, INC.","SYROS PHARMACEUTICALS, INC.",,,,,,,,,2834,1231,20170630,20170809,1,,888137.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
EGLT,True,1586105.0,1586105.0,,EGALET CORP,EGALET CORP,,,,,,,,,2834,1231,20170630,20170809,1,,917959.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Pharmaceutical Preparations
COLL,True,1267565.0,1267565.0,,"COLLEGIUM PHARMACEUTICAL, INC","COLLEGIUM PHARMACEUTICAL, INC",,,,,,,,,2834,1231,20170630,20170809,1,,600781.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
BGNE,True,1651308.0,1651308.0,,"BEIGENE, LTD.","BEIGENE, LTD.",,,,,,,,,2834,1231,20170630,20170809,1,,977454.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
ARLZ,True,1660719.0,1660719.0,,ARALEZ PHARMACEUTICALS INC.,ARALEZ PHARMACEUTICALS INC.,,,,,,,,,2834,1231,20170630,20170809,1,,981485.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
EDIT,True,1650664.0,1650664.0,,"EDITAS MEDICINE, INC.","EDITAS MEDICINE, INC.",,,,,,,,,2836,1231,20170630,20170809,1,,973356.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Biological Products, (No Diagnostic Substances)"
WLFC,True,1018164.0,1018164.0,,WILLIS LEASE FINANCE CORP,WILLIS LEASE FINANCE CORP,,,,,,,,,5080,1231,20170630,20170809,1,,8164.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,"Wholesale-Machinery, Equipment and Supplies"
SENS,True,1616543.0,1616543.0,,"SENSEONICS HOLDINGS, INC.","SENSEONICS HOLDINGS, INC.",,,,,,,,,3823,1231,20170630,20170809,1,,942412.0,NYSE,NYSE MKT,NYSE MKT,,"Industrial Instruments for Measurement, Display, and Control of "
LTC,True,887905.0,887905.0,,LTC PROPERTIES INC,LTC PROPERTIES INC,,,,,,,,,6798,1231,20170630,20170809,1,,6330.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
CPST,True,1009759.0,1009759.0,,CAPSTONE TURBINE CORP,CAPSTONE TURBINE CORP,,,,,,,,,3510,0331,20170630,20170809,1,,74469.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Engines And Turbines
BLL,True,9389.0,9389.0,9389.0,BALL CORP,BALL CORP,Ball Corp,,,,,,True,,3411,1231,20170630,20170809,1,,7440.0,NYSE,NYSE,NYSE,,Metal Cans
DSKE,True,1642453.0,1642453.0,,"DASEKE, INC.","DASEKE, INC.",,,,,,,,,4700,1231,20170630,20170809,1,,968598.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Transportation services
VIRT,True,1592386.0,1592386.0,,"VIRTU FINANCIAL, INC.","VIRTU FINANCIAL, INC.",,,,,,,,,6211,1231,20170630,20170809,1,,929391.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Security Brokers, Dealers and Flotation Companies"
AXSM,True,1579428.0,1579428.0,,"AXSOME THERAPEUTICS, INC.","AXSOME THERAPEUTICS, INC.",,,,,,,,,2834,1231,20170630,20170809,1,,909091.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Pharmaceutical Preparations
LSXMA,True,1560385.0,1560385.0,,LIBERTY MEDIA CORP,LIBERTY MEDIA CORP,,,,,,,,,4833,1231,20170630,20170809,1,,891655.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Television Broadcasting Stations
RMTI,True,1041024.0,1041024.0,,"ROCKWELL MEDICAL, INC.","ROCKWELL MEDICAL, INC.",,,,,,,,,3845,1231,20170630,20170809,1,,7562.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Electromedical and Electrotherapeutic Apparatus
